taxon_id,scientific_name,common_name,is_final_species,experiment_label,experiment_display_name,domain,reference_label,modalities,image_backbone,sat_backbone,fit_result_path,fit_result_exists,lppd_test,lppd_null_test,lppd_oracle_test,lppd_test_norm,biolith_ap_test,biolith_roc_auc_test,lr_map_test,lr_precision_test,lr_recall_test,lr_f1_test,lr_mcc_test
00804e75-09ef-44e5-8984-85e365377d47,Antilocapra americana,pronghorn,False,sat_env_baseline,Sat+env baseline,satellite,,"covariates,sat",,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/00804e75-09ef-44e5-8984-85e365377d47_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,-504.5235290527344,-629.1326293945312,-604.9796752929688,5.1591660306983185,0.40589017976909636,0.8448818482312399,0.3254578960449121,0.6666666666666666,0.06779661016949153,0.12307692307692308,0.20064977294223676
07843615-e1fc-49d8-9821-fd1d7ff2e773,Dasypus novemcinctus,nine-banded armadillo,True,sat_env_baseline,Sat+env baseline,satellite,,"covariates,sat",,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/07843615-e1fc-49d8-9821-fd1d7ff2e773_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,-3429.000732421875,-3498.285888671875,-2288.6533203125,0.05727785284747374,0.35472163043408517,0.5846111335155562,0.35256816907347877,0.3546099290780142,0.12919896640826872,0.1893939393939394,0.035079035582048404
0f2e2c41-f1bb-4cdd-8e97-ba7cffba3e86,Lepus americanus,snowshoe hare,False,sat_env_baseline,Sat+env baseline,satellite,,"covariates,sat",,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/0f2e2c41-f1bb-4cdd-8e97-ba7cffba3e86_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,-1388.0772705078125,-1288.0169677734375,-753.3680419921875,-0.1871514145252662,0.1986758587086406,0.8217907106883044,0.2198084379155126,0.0,0.0,0.0,0.0
16ec4010-f175-4de7-8a99-85aadec3963b,Sciurus griseus,western gray squirrel,True,sat_env_baseline,Sat+env baseline,satellite,,"covariates,sat",,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/16ec4010-f175-4de7-8a99-85aadec3963b_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,-433.3375244140625,-385.7362976074219,-301.9948425292969,-0.5684308537776417,0.22505413881991637,0.6130272952853598,0.35421641314031227,0.0,0.0,0.0,0.0
1db1c6e2-2ea9-45a6-ab69-a730133298eb,Tamias striatus,eastern chipmunk,True,sat_env_baseline,Sat+env baseline,satellite,,"covariates,sat",,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/1db1c6e2-2ea9-45a6-ab69-a730133298eb_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,-3812.78759765625,-4388.4580078125,-2136.755859375,0.2556601060916156,0.2182150759456376,0.706561694566616,0.257354955575981,0.0,0.0,0.0,0.0
41930eb4-2283-445a-8758-1f0b2ff43cf9,Spilogale putorius,eastern spotted skunk,False,sat_env_baseline,Sat+env baseline,satellite,,"covariates,sat",,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/41930eb4-2283-445a-8758-1f0b2ff43cf9_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,-42.7557373046875,-44.9064826965332,-44.777679443359375,16.697912039093737,0.01815303758521808,0.9050436580882353,0.046319693628486557,0.045454545454545456,0.5,0.08333333333333333,0.14628684458650643
43320a08-bf31-49a5-8213-f032311c5765,Castor canadensis,american beaver,False,sat_env_baseline,Sat+env baseline,satellite,,"covariates,sat",,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/43320a08-bf31-49a5-8213-f032311c5765_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,-287.8675231933594,-312.3160705566406,-296.8301086425781,1.5787554882903334,0.02347225122850728,0.7845435523868568,0.02172260006766138,0.0,0.0,0.0,0.0
436ddfdd-bc43-44c3-a25d-34671d3430a0,Ursus americanus,american black bear,True,sat_env_baseline,Sat+env baseline,satellite,,"covariates,sat",,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/436ddfdd-bc43-44c3-a25d-34671d3430a0_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,-2915.734619140625,-3254.254150390625,-1950.6728515625,0.25968424950121444,0.37015265840756595,0.8052738046497705,0.3470526715582092,0.49375,0.2206703910614525,0.305019305019305,0.2719373703149104
5acf63fb-339d-42b1-af7e-95f6151ae5fb,Pecari tajacu,collared peccary,True,sat_env_baseline,Sat+env baseline,satellite,,"covariates,sat",,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/5acf63fb-339d-42b1-af7e-95f6151ae5fb_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,-491.2453918457031,-527.4453125,-333.00189208984375,0.18617200097559108,0.408938642910563,0.7089171974522293,0.40392557768762616,0.0,0.0,0.0,0.0
5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Odocoileus virginianus,white-tailed deer,True,sat_env_baseline,Sat+env baseline,satellite,,"covariates,sat",,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/5c7ce479-8a45-40b3-ae21-7c97dfae22f5_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,-14127.1572265625,-16769.033203125,-9398.0078125,0.3584136312869886,0.9264034731511737,0.8222307240000478,0.8985823555137087,0.8958509737510584,0.8440366972477065,0.869172314643664,0.4790843974242746
667a4650-a141-4c4e-844e-58cdeaeb4ae1,Sylvilagus floridanus,eastern cottontail,True,sat_env_baseline,Sat+env baseline,satellite,,"covariates,sat",,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/667a4650-a141-4c4e-844e-58cdeaeb4ae1_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,-5352.04150390625,-5478.15869140625,-3142.542236328125,0.05399738780988399,0.2771838532656561,0.6944864493500389,0.27235814885512205,0.2857142857142857,0.0074487895716946,0.014519056261343012,0.02013105035580264
819ea972-9d43-40f8-a47d-f415c816de94,Martes americana,american marten,False,sat_env_baseline,Sat+env baseline,satellite,,"covariates,sat",,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/819ea972-9d43-40f8-a47d-f415c816de94_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,-56.69847869873047,-46.268733978271484,-45.88753128051758,-27.360102071450015,0.04464249652015949,0.8857142857142857,0.14782163134531726,0.0,0.0,0.0,0.0
86f5b978-4f30-40cc-bd08-be9e3fba27a0,Sciurus carolinensis,eastern gray squirrel,True,sat_env_baseline,Sat+env baseline,satellite,,"covariates,sat",,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/86f5b978-4f30-40cc-bd08-be9e3fba27a0_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,-10284.154296875,-12743.1767578125,-6042.35546875,0.36697329399774775,0.7674969718569562,0.8168969635646348,0.7571375947025961,0.7529843893480257,0.5869720830350752,0.6596942880128721,0.4149669616512416
87be3a5c-e60a-4e7e-88c7-21544914d067,Didelphis virginiana,virginia opossum,True,sat_env_baseline,Sat+env baseline,satellite,,"covariates,sat",,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/87be3a5c-e60a-4e7e-88c7-21544914d067_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,-9083.0615234375,-8642.29296875,-5326.3603515625,-0.13292446064882646,0.40532509807117556,0.645844433936312,0.3929693295289106,0.34285714285714286,0.025613660618996798,0.047666335650446874,0.009010799874053699
94d8284e-6193-43b5-b80c-9029cf951675,Meleagris gallopavo,,False,sat_env_baseline,Sat+env baseline,satellite,,"covariates,sat",,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/94d8284e-6193-43b5-b80c-9029cf951675_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,-4828.24951171875,-4801.458984375,-2893.936279296875,-0.014044670227216383,0.27111734109668406,0.6745502236453276,0.2827022585753851,0.37222222222222223,0.122040072859745,0.18381344307270234,0.1311554974546277
96fe1a07-7ef1-4a2f-99e1-ec2c9a78b532,Ardea herodias,great blue heron,False,sat_env_baseline,Sat+env baseline,satellite,,"covariates,sat",,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/96fe1a07-7ef1-4a2f-99e1-ec2c9a78b532_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,-457.38311767578125,-461.35235595703125,-437.3038635253906,0.16505143898449406,0.015075708288772492,0.6292812827558855,0.012978145423915113,0.0,0.0,0.0,0.0
aaf3b049-36e6-46dd-9a07-8a580e9618b7,Canis latrans,coyote,True,sat_env_baseline,Sat+env baseline,satellite,,"covariates,sat",,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/aaf3b049-36e6-46dd-9a07-8a580e9618b7_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,-9392.333984375,-9278.3134765625,-5435.07763671875,-0.029667840477136994,0.4721156647915961,0.5814777156414166,0.46911757871689547,0.6132075471698113,0.10196078431372549,0.17484868863483524,0.11909413274326586
ac0e8ba7-7261-4d17-8645-11ed3d02165a,Vulpes vulpes,red fox,True,sat_env_baseline,Sat+env baseline,satellite,,"covariates,sat",,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/ac0e8ba7-7261-4d17-8645-11ed3d02165a_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,-4389.236328125,-5081.09130859375,-2655.75341796875,0.28526127561156506,0.35960332947982876,0.774278009556623,0.35756021134252386,0.5497835497835498,0.2803532008830022,0.3713450292397661,0.3275913025093544
b57debc1-dff2-48d3-a400-f2b5021e71b0,Procyon lotor,northern raccoon,True,sat_env_baseline,Sat+env baseline,satellite,,"covariates,sat",,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/b57debc1-dff2-48d3-a400-f2b5021e71b0_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,-11732.8193359375,-14259.4296875,-7156.525390625,0.35571510553424035,0.7580747905656094,0.7675683988160551,0.7536126965387646,0.7428571428571429,0.5209192692987625,0.6124004156563907,0.3389474418236137
ba76d46e-25de-45e2-90a8-bd279b650f7c,Lynx rufus,bobcat,True,sat_env_baseline,Sat+env baseline,satellite,,"covariates,sat",,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/ba76d46e-25de-45e2-90a8-bd279b650f7c_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,-4025.716796875,-4200.3359375,-2676.748779296875,0.11461053585601286,0.3209899119640143,0.7126406362390239,0.26314514846463516,0.22826086956521738,0.04093567251461988,0.06942148760330578,0.03279031832001724
df4c64cf-306d-4bf2-aa86-9e9c8d81fd41,Mustela frenata,long-tailed weasel,False,sat_env_baseline,Sat+env baseline,satellite,,"covariates,sat",,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/df4c64cf-306d-4bf2-aa86-9e9c8d81fd41_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,-359.5281982421875,-374.129638671875,-327.5700378417969,0.3136075088567936,0.018115849225951056,0.6937023711719879,0.015006009788687248,0.0,0.0,0.0,0.0
e07c537d-08b8-4c31-9768-51e4adf5a5ab,Sciurus niger,eastern fox squirrel,True,sat_env_baseline,Sat+env baseline,satellite,,"covariates,sat",,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/e07c537d-08b8-4c31-9768-51e4adf5a5ab_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,-4062.866455078125,-6794.6728515625,-2603.09423828125,0.6517368868684688,0.46702204900082944,0.8161818320744008,0.38379223150111674,0.47878787878787876,0.21351351351351353,0.2953271028037383,0.25727933949472903
e70effd7-855e-4ba3-966c-a4fbb74eab13,Taxidea taxus,american badger,False,sat_env_baseline,Sat+env baseline,satellite,,"covariates,sat",,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/e70effd7-855e-4ba3-966c-a4fbb74eab13_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,-253.8389129638672,-290.5389404296875,-286.203369140625,8.464865416561084,0.12151541399433748,0.8097346972721224,0.12140280282925757,0.07608695652173914,0.21875,0.11290322580645161,0.09762672468023452
f67c4346-bbbd-43d5-9b19-b541d493019b,Tamiasciurus douglasii,douglas's squirrel,True,sat_env_baseline,Sat+env baseline,satellite,,"covariates,sat",,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/f67c4346-bbbd-43d5-9b19-b541d493019b_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,-520.813232421875,-659.9481201171875,-281.64984130859375,0.36779149017939383,0.3463717013821609,0.7031028368794326,0.5106111780405669,0.0,0.0,0.0,0.0
f7fb32b6-1531-44e9-a7e2-a3197edafdb9,Ammospermophilus leucurus,white-tailed antelope squirrel,False,sat_env_baseline,Sat+env baseline,satellite,,"covariates,sat",,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/f7fb32b6-1531-44e9-a7e2-a3197edafdb9_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,-179.15231323242188,-340.7539978027344,-160.56483459472656,0.8968446364544232,0.6054779034616616,0.9455555555555556,0.7003837393543276,0.0,0.0,0.0,0.0
febff896-db40-4ac8-bcfe-5bb99a600950,Odocoileus hemionus,mule deer,True,sat_env_baseline,Sat+env baseline,satellite,,"covariates,sat",,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/febff896-db40-4ac8-bcfe-5bb99a600950_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,-3375.45947265625,-2724.113525390625,-1568.8446044921875,-0.5638046133527783,0.20487784396725722,0.37289609260436807,0.17967740619871714,0.10586011342155009,0.19112627986348124,0.1362530413625304,-0.3630214466474385
ffe603fc-4920-4302-96d0-65f708bd5b2d,Urocyon cinereoargenteus,grey fox,False,sat_env_baseline,Sat+env baseline,satellite,,"covariates,sat",,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/ffe603fc-4920-4302-96d0-65f708bd5b2d_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,-2138.155029296875,-2181.52490234375,-1355.443115234375,0.05250070116983797,0.10427866845148843,0.6747428229665071,0.12863169401861166,0.0,0.0,0.0,0.0
00804e75-09ef-44e5-8984-85e365377d47,Antilocapra americana,pronghorn,False,graft_visdiff_sentinel,GRAFT Sentinel refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/00804e75-09ef-44e5-8984-85e365377d47_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel.pkl,True,-550.5588989257812,-629.0440063476562,-598.617431640625,2.579492045279022,0.3956934424605162,0.8443192207609537,0.3005325586152519,0.2727272727272727,0.05084745762711865,0.08571428571428572,0.09617545384257543
07843615-e1fc-49d8-9821-fd1d7ff2e773,Dasypus novemcinctus,nine-banded armadillo,True,graft_visdiff_sentinel,GRAFT Sentinel refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/07843615-e1fc-49d8-9821-fd1d7ff2e773_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel.pkl,True,-3678.069580078125,-3498.2802734375,-2292.262451171875,-0.14907682400818326,0.3574695861584501,0.5701483174261774,0.35022015126431444,0.34269662921348315,0.15762273901808785,0.215929203539823,0.0295919881707507
0f2e2c41-f1bb-4cdd-8e97-ba7cffba3e86,Lepus americanus,snowshoe hare,False,graft_visdiff_sentinel,GRAFT Sentinel refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/0f2e2c41-f1bb-4cdd-8e97-ba7cffba3e86_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel.pkl,True,-1208.7867431640625,-1289.316162109375,-672.7464599609375,0.13060878383207558,0.12979603547391083,0.7770714418951689,0.11770789939456737,0.0,0.0,0.0,0.0
16ec4010-f175-4de7-8a99-85aadec3963b,Sciurus griseus,western gray squirrel,True,graft_visdiff_sentinel,GRAFT Sentinel refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/16ec4010-f175-4de7-8a99-85aadec3963b_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel.pkl,True,-356.521728515625,-385.1676025390625,-304.739013671875,0.3561653191595927,0.45915156150821707,0.873697270471464,0.4421004395085606,0.0,0.0,0.0,0.0
1db1c6e2-2ea9-45a6-ab69-a730133298eb,Tamias striatus,eastern chipmunk,True,graft_visdiff_sentinel,GRAFT Sentinel refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/1db1c6e2-2ea9-45a6-ab69-a730133298eb_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel.pkl,True,-3984.246337890625,-4390.3291015625,-2169.80615234375,0.18287708479425882,0.2195918117241063,0.7185924749092696,0.22080546579033564,0.1695906432748538,0.08605341246290801,0.1141732283464567,0.027520928061395483
41930eb4-2283-445a-8758-1f0b2ff43cf9,Spilogale putorius,eastern spotted skunk,False,graft_visdiff_sentinel,GRAFT Sentinel refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/41930eb4-2283-445a-8758-1f0b2ff43cf9_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel.pkl,True,-46.21807098388672,-44.9925537109375,-44.927978515625,-18.9781427221172,0.017140149697984775,0.5882352941176471,0.0035520467567649447,0.0,0.0,0.0,-0.0033208003844160386
43320a08-bf31-49a5-8213-f032311c5765,Castor canadensis,american beaver,False,graft_visdiff_sentinel,GRAFT Sentinel refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/43320a08-bf31-49a5-8213-f032311c5765_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel.pkl,True,-324.4307556152344,-312.82769775390625,-298.7142333984375,-0.8221268406599347,0.009938871292107325,0.5695714507129571,0.00790950832074494,0.0,0.0,0.0,0.0
436ddfdd-bc43-44c3-a25d-34671d3430a0,Ursus americanus,american black bear,True,graft_visdiff_sentinel,GRAFT Sentinel refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/436ddfdd-bc43-44c3-a25d-34671d3430a0_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel.pkl,True,-3181.697509765625,-3254.26220703125,-1907.0323486328125,0.05386215040682709,0.2682588035992675,0.7728873084424017,0.22296376211205443,0.24449877750611246,0.27932960893854747,0.2607561929595828,0.1489324804862962
5acf63fb-339d-42b1-af7e-95f6151ae5fb,Pecari tajacu,collared peccary,True,graft_visdiff_sentinel,GRAFT Sentinel refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/5acf63fb-339d-42b1-af7e-95f6151ae5fb_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel.pkl,True,-476.6461181640625,-527.4459838867188,-332.0203857421875,0.25994478822107075,0.5496457597400847,0.7839490445859872,0.4816221988689003,0.6666666666666666,0.16,0.25806451612903225,0.24638891274838387
5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Odocoileus virginianus,white-tailed deer,True,graft_visdiff_sentinel,GRAFT Sentinel refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/5c7ce479-8a45-40b3-ae21-7c97dfae22f5_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel.pkl,True,-15204.3076171875,-16767.869140625,-9401.537109375,0.2122578125455713,0.8879885905333513,0.7677913286938262,0.8910742434505429,0.8842934515017233,0.7163940965297168,0.7915381225209344,0.3428669086681694
667a4650-a141-4c4e-844e-58cdeaeb4ae1,Sylvilagus floridanus,eastern cottontail,True,graft_visdiff_sentinel,GRAFT Sentinel refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/667a4650-a141-4c4e-844e-58cdeaeb4ae1_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel.pkl,True,-5703.10498046875,-5477.6904296875,-3180.15771484375,-0.09811157391792784,0.2282587104163426,0.6330173021641265,0.23429292895152243,0.0,0.0,0.0,-0.02318369546387775
819ea972-9d43-40f8-a47d-f415c816de94,Martes americana,american marten,False,graft_visdiff_sentinel,GRAFT Sentinel refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/819ea972-9d43-40f8-a47d-f415c816de94_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel.pkl,True,-69.3329086303711,-46.26873016357422,-45.649871826171875,-37.268914504099115,0.023952903690719132,0.8326118326118326,0.03615144499062728,0.0,0.0,0.0,-0.022823214900856082
86f5b978-4f30-40cc-bd08-be9e3fba27a0,Sciurus carolinensis,eastern gray squirrel,True,graft_visdiff_sentinel,GRAFT Sentinel refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/86f5b978-4f30-40cc-bd08-be9e3fba27a0_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel.pkl,True,-10865.296875,-12743.17578125,-6061.72607421875,0.2810586008413424,0.7780253877835843,0.8098752771171112,0.7804464740231752,0.7532833020637899,0.5748031496062992,0.6520503451075924,0.4083821238877187
