taxon_id,scientific_name,common_name,is_final_species,experiment_label,experiment_display_name,domain,reference_label,modalities,image_backbone,sat_backbone,fit_result_path,fit_result_exists,lppd_test,lppd_null_test,lppd_oracle_test,lppd_test_norm,biolith_ap_test,biolith_roc_auc_test,lr_map_test,lr_precision_test,lr_recall_test,lr_f1_test,lr_mcc_test
f7fb32b6-1531-44e9-a7e2-a3197edafdb9,Ammospermophilus leucurus,white-tailed antelope squirrel,False,graft_visdiff_naip,GRAFT NAIP refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_naip,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/f7fb32b6-1531-44e9-a7e2-a3197edafdb9_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip.pkl,True,-155.1633758544922,-340.91192626953125,-156.9003143310547,1.0094392873268412,0.627540080410027,0.9777777777777777,0.5651641270769943,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.5874190278874801
febff896-db40-4ac8-bcfe-5bb99a600950,Odocoileus hemionus,mule deer,True,graft_visdiff_naip,GRAFT NAIP refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_naip,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/febff896-db40-4ac8-bcfe-5bb99a600950_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip.pkl,True,-3709.09130859375,-2724.12255859375,-1576.71484375,-0.8584296037560891,0.1837750227164337,0.2685712679029488,0.18028450684910421,0.11826086956521739,0.23208191126279865,0.15668202764976957,-0.36555390053134695
ffe603fc-4920-4302-96d0-65f708bd5b2d,Urocyon cinereoargenteus,grey fox,False,graft_visdiff_naip,GRAFT NAIP refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_naip,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/ffe603fc-4920-4302-96d0-65f708bd5b2d_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip.pkl,True,-2031.6260986328125,-2181.710205078125,-1308.4083251953125,0.1718582198236561,0.14765827439149296,0.7549393369788107,0.14685747112632597,0.0,0.0,0.0,-0.006144342497752621
00804e75-09ef-44e5-8984-85e365377d47,Antilocapra americana,pronghorn,False,image_sat_env_baseline,Image+sat+env baseline,camera_trap,,"covariates,image,sat",dinov2_vitb14,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/00804e75-09ef-44e5-8984-85e365377d47_modalities_covariates_image_sat_image_dinov2_vitb14_sat_alphaearth.pkl,True,-601.2467041015625,-629.1326293945312,-604.9796752929688,1.1545554707597758,0.34739745264868194,0.8195372389056896,0.19823800076861584,0.14285714285714285,0.01694915254237288,0.030303030303030304,0.030329792440206272
07843615-e1fc-49d8-9821-fd1d7ff2e773,Dasypus novemcinctus,nine-banded armadillo,True,image_sat_env_baseline,Image+sat+env baseline,camera_trap,,"covariates,image,sat",dinov2_vitb14,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/07843615-e1fc-49d8-9821-fd1d7ff2e773_modalities_covariates_image_sat_image_dinov2_vitb14_sat_alphaearth.pkl,True,-3343.42041015625,-3498.285888671875,-2288.6533203125,0.12802687573605023,0.4398406019124916,0.6718824214724202,0.4312909651042318,0.5714285714285714,0.031007751937984496,0.058823529411764705,0.07414092770153932
0f2e2c41-f1bb-4cdd-8e97-ba7cffba3e86,Lepus americanus,snowshoe hare,False,image_sat_env_baseline,Image+sat+env baseline,camera_trap,,"covariates,image,sat",dinov2_vitb14,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/0f2e2c41-f1bb-4cdd-8e97-ba7cffba3e86_modalities_covariates_image_sat_image_dinov2_vitb14_sat_alphaearth.pkl,True,-1199.972412109375,-1288.0169677734375,-753.3680419921875,0.16467732640705926,0.19110211814335296,0.8273157992911772,0.19440490227471638,0.27586206896551724,0.10666666666666667,0.15384615384615385,0.15071209721142892
16ec4010-f175-4de7-8a99-85aadec3963b,Sciurus griseus,western gray squirrel,True,image_sat_env_baseline,Image+sat+env baseline,camera_trap,,"covariates,image,sat",dinov2_vitb14,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/16ec4010-f175-4de7-8a99-85aadec3963b_modalities_covariates_image_sat_image_dinov2_vitb14_sat_alphaearth.pkl,True,-364.8016357421875,-385.7362976074219,-301.9948425292969,0.24999161819798546,0.38211879484543787,0.7176178660049628,0.4668249479332747,0.0,0.0,0.0,0.0
1db1c6e2-2ea9-45a6-ab69-a730133298eb,Tamias striatus,eastern chipmunk,True,image_sat_env_baseline,Image+sat+env baseline,camera_trap,,"covariates,image,sat",dinov2_vitb14,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/1db1c6e2-2ea9-45a6-ab69-a730133298eb_modalities_covariates_image_sat_image_dinov2_vitb14_sat_alphaearth.pkl,True,-3207.900146484375,-4388.4580078125,-2136.755859375,0.5242957476180129,0.33059242014587026,0.7819711997275687,0.4372800674545046,0.5,0.002967359050445104,0.0058997050147492625,0.030251381448773408
41930eb4-2283-445a-8758-1f0b2ff43cf9,Spilogale putorius,eastern spotted skunk,False,image_sat_env_baseline,Image+sat+env baseline,camera_trap,,"covariates,image,sat",dinov2_vitb14,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/41930eb4-2283-445a-8758-1f0b2ff43cf9_modalities_covariates_image_sat_image_dinov2_vitb14_sat_alphaearth.pkl,True,-43.091094970703125,-44.9064826965332,-44.777679443359375,14.094269213682807,0.010739850022459918,0.8130744485294118,0.009651366505387681,0.0,0.0,0.0,0.0
43320a08-bf31-49a5-8213-f032311c5765,Castor canadensis,american beaver,False,image_sat_env_baseline,Image+sat+env baseline,camera_trap,,"covariates,image,sat",dinov2_vitb14,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/43320a08-bf31-49a5-8213-f032311c5765_modalities_covariates_image_sat_image_dinov2_vitb14_sat_alphaearth.pkl,True,-259.8866882324219,-312.3160705566406,-296.8301086425781,3.385607081766658,0.08751205321153363,0.7673977061376318,0.043841987950228756,0.0,0.0,0.0,-0.0017497270365344378
436ddfdd-bc43-44c3-a25d-34671d3430a0,Ursus americanus,american black bear,True,image_sat_env_baseline,Image+sat+env baseline,camera_trap,,"covariates,image,sat",dinov2_vitb14,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/436ddfdd-bc43-44c3-a25d-34671d3430a0_modalities_covariates_image_sat_image_dinov2_vitb14_sat_alphaearth.pkl,True,-2872.30615234375,-3254.254150390625,-1950.6728515625,0.29299898547964226,0.3610990792205784,0.8139646094448185,0.3519174718091527,0.4685714285714286,0.22905027932960895,0.3076923076923077,0.26578193988096105
5acf63fb-339d-42b1-af7e-95f6151ae5fb,Pecari tajacu,collared peccary,True,image_sat_env_baseline,Image+sat+env baseline,camera_trap,,"covariates,image,sat",dinov2_vitb14,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/5acf63fb-339d-42b1-af7e-95f6151ae5fb_modalities_covariates_image_sat_image_dinov2_vitb14_sat_alphaearth.pkl,True,-502.519775390625,-527.4453125,-333.00189208984375,0.12818915166580291,0.3249464655161445,0.6101910828025477,0.3879901194057782,0.0,0.0,0.0,0.0
5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Odocoileus virginianus,white-tailed deer,True,image_sat_env_baseline,Image+sat+env baseline,camera_trap,,"covariates,image,sat",dinov2_vitb14,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/5c7ce479-8a45-40b3-ae21-7c97dfae22f5_modalities_covariates_image_sat_image_dinov2_vitb14_sat_alphaearth.pkl,True,-13905.8623046875,-16769.033203125,-9398.0078125,0.3884359022937415,0.9407304845420632,0.8466663913249985,0.9424769966995992,0.9139928698752228,0.8181092939768648,0.8633971795411493,0.5034883834490202
667a4650-a141-4c4e-844e-58cdeaeb4ae1,Sylvilagus floridanus,eastern cottontail,True,image_sat_env_baseline,Image+sat+env baseline,camera_trap,,"covariates,image,sat",dinov2_vitb14,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/667a4650-a141-4c4e-844e-58cdeaeb4ae1_modalities_covariates_image_sat_image_dinov2_vitb14_sat_alphaearth.pkl,True,-5002.68505859375,-5478.15869140625,-3142.542236328125,0.20357521962937006,0.33954726128641377,0.7291800907595234,0.3590562937273668,0.43636363636363634,0.0446927374301676,0.08108108108108109,0.0936443947046296
819ea972-9d43-40f8-a47d-f415c816de94,Martes americana,american marten,False,image_sat_env_baseline,Image+sat+env baseline,camera_trap,,"covariates,image,sat",dinov2_vitb14,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/819ea972-9d43-40f8-a47d-f415c816de94_modalities_covariates_image_sat_image_dinov2_vitb14_sat_alphaearth.pkl,True,-60.91693878173828,-46.268733978271484,-45.88753128051758,-38.426288401881315,0.007764816979765818,0.47215007215007215,0.013764235310645903,0.0,0.0,0.0,0.0
86f5b978-4f30-40cc-bd08-be9e3fba27a0,Sciurus carolinensis,eastern gray squirrel,True,image_sat_env_baseline,Image+sat+env baseline,camera_trap,,"covariates,image,sat",dinov2_vitb14,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/86f5b978-4f30-40cc-bd08-be9e3fba27a0_modalities_covariates_image_sat_image_dinov2_vitb14_sat_alphaearth.pkl,True,-8856.5869140625,-12743.1767578125,-6042.35546875,0.5800169376392615,0.8566170088952012,0.8813280680062882,0.8556699723858945,0.8080495356037152,0.7473156764495347,0.7764968389735961,0.580355834222968
87be3a5c-e60a-4e7e-88c7-21544914d067,Didelphis virginiana,virginia opossum,True,image_sat_env_baseline,Image+sat+env baseline,camera_trap,,"covariates,image,sat",dinov2_vitb14,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/87be3a5c-e60a-4e7e-88c7-21544914d067_modalities_covariates_image_sat_image_dinov2_vitb14_sat_alphaearth.pkl,True,-7506.34814453125,-8642.29296875,-5326.3603515625,0.34257174537588553,0.556920428949028,0.772992252677689,0.5549698124558831,0.6705202312138728,0.12379935965848453,0.209009009009009,0.1898430295555741
94d8284e-6193-43b5-b80c-9029cf951675,Meleagris gallopavo,,False,image_sat_env_baseline,Image+sat+env baseline,camera_trap,,"covariates,image,sat",dinov2_vitb14,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/94d8284e-6193-43b5-b80c-9029cf951675_modalities_covariates_image_sat_image_dinov2_vitb14_sat_alphaearth.pkl,True,-4921.900390625,-4801.458984375,-2893.936279296875,-0.06314022157081856,0.3037777652778856,0.7073076863243233,0.30909461690345286,0.3869565217391304,0.1621129326047359,0.22849807445442877,0.1603382475905083
96fe1a07-7ef1-4a2f-99e1-ec2c9a78b532,Ardea herodias,great blue heron,False,image_sat_env_baseline,Image+sat+env baseline,camera_trap,,"covariates,image,sat",dinov2_vitb14,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/96fe1a07-7ef1-4a2f-99e1-ec2c9a78b532_modalities_covariates_image_sat_image_dinov2_vitb14_sat_alphaearth.pkl,True,-527.8571166992188,-461.35235595703125,-437.3038635253906,-2.765444068114936,0.21746269664315102,0.7770380652898571,0.22952527520460841,0.0,0.0,0.0,0.0
aaf3b049-36e6-46dd-9a07-8a580e9618b7,Canis latrans,coyote,True,image_sat_env_baseline,Image+sat+env baseline,camera_trap,,"covariates,image,sat",dinov2_vitb14,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/aaf3b049-36e6-46dd-9a07-8a580e9618b7_modalities_covariates_image_sat_image_dinov2_vitb14_sat_alphaearth.pkl,True,-9217.837890625,-9278.3134765625,-5435.07763671875,0.015735590647478634,0.5056395655162429,0.6279394320005582,0.5042347473033001,0.5539033457249071,0.11686274509803922,0.19300518134715025,0.09891327170053058
ac0e8ba7-7261-4d17-8645-11ed3d02165a,Vulpes vulpes,red fox,True,image_sat_env_baseline,Image+sat+env baseline,camera_trap,,"covariates,image,sat",dinov2_vitb14,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/ac0e8ba7-7261-4d17-8645-11ed3d02165a_modalities_covariates_image_sat_image_dinov2_vitb14_sat_alphaearth.pkl,True,-4107.82861328125,-5081.09130859375,-2655.75341796875,0.40128952715190297,0.3907412528110315,0.7964899949897777,0.3985957091742926,0.5159574468085106,0.2141280353200883,0.30265210608424337,0.2692379004383549
b57debc1-dff2-48d3-a400-f2b5021e71b0,Procyon lotor,northern raccoon,True,image_sat_env_baseline,Image+sat+env baseline,camera_trap,,"covariates,image,sat",dinov2_vitb14,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/b57debc1-dff2-48d3-a400-f2b5021e71b0_modalities_covariates_image_sat_image_dinov2_vitb14_sat_alphaearth.pkl,True,-11098.8818359375,-14259.4296875,-7156.525390625,0.4449655689367823,0.8093387358217012,0.8100023938133972,0.7995313974212424,0.7540038436899423,0.6935769004124926,0.7225291589932474,0.4495948407069298
ba76d46e-25de-45e2-90a8-bd279b650f7c,Lynx rufus,bobcat,True,image_sat_env_baseline,Image+sat+env baseline,camera_trap,,"covariates,image,sat",dinov2_vitb14,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/ba76d46e-25de-45e2-90a8-bd279b650f7c_modalities_covariates_image_sat_image_dinov2_vitb14_sat_alphaearth.pkl,True,-3938.5361328125,-4200.3359375,-2676.748779296875,0.17183119671096414,0.3496746662357013,0.7263333611909338,0.30645790620643626,0.4020618556701031,0.07602339181286549,0.12786885245901639,0.1173298377974469
df4c64cf-306d-4bf2-aa86-9e9c8d81fd41,Mustela frenata,long-tailed weasel,False,image_sat_env_baseline,Image+sat+env baseline,camera_trap,,"covariates,image,sat",dinov2_vitb14,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/df4c64cf-306d-4bf2-aa86-9e9c8d81fd41_modalities_covariates_image_sat_image_dinov2_vitb14_sat_alphaearth.pkl,True,-361.1292419433594,-374.129638671875,-327.5700378417969,0.2792205366184582,0.044219830894716705,0.7565842280706725,0.04772405488662709,0.0,0.0,0.0,0.0
e07c537d-08b8-4c31-9768-51e4adf5a5ab,Sciurus niger,eastern fox squirrel,True,image_sat_env_baseline,Image+sat+env baseline,camera_trap,,"covariates,image,sat",dinov2_vitb14,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/e07c537d-08b8-4c31-9768-51e4adf5a5ab_modalities_covariates_image_sat_image_dinov2_vitb14_sat_alphaearth.pkl,True,-3847.087890625,-6794.6728515625,-2603.09423828125,0.7032159558210153,0.4822453700710793,0.8341756538444745,0.3989377214120829,0.46511627906976744,0.05405405405405406,0.09685230024213075,0.12341496102777076
e70effd7-855e-4ba3-966c-a4fbb74eab13,Taxidea taxus,american badger,False,image_sat_env_baseline,Image+sat+env baseline,camera_trap,,"covariates,image,sat",dinov2_vitb14,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/e70effd7-855e-4ba3-966c-a4fbb74eab13_modalities_covariates_image_sat_image_dinov2_vitb14_sat_alphaearth.pkl,True,-253.91722106933594,-290.5389404296875,-286.203369140625,8.446803643325731,0.08208328615569419,0.8120217897538257,0.10334181360621238,0.0,0.0,0.0,0.0
f67c4346-bbbd-43d5-9b19-b541d493019b,Tamiasciurus douglasii,douglas's squirrel,True,image_sat_env_baseline,Image+sat+env baseline,camera_trap,,"covariates,image,sat",dinov2_vitb14,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/f67c4346-bbbd-43d5-9b19-b541d493019b_modalities_covariates_image_sat_image_dinov2_vitb14_sat_alphaearth.pkl,True,-525.7164306640625,-659.9481201171875,-281.64984130859375,0.3548302939042494,0.378901292876149,0.7556737588652482,0.446920491516932,0.0,0.0,0.0,0.0
f7fb32b6-1531-44e9-a7e2-a3197edafdb9,Ammospermophilus leucurus,white-tailed antelope squirrel,False,image_sat_env_baseline,Image+sat+env baseline,camera_trap,,"covariates,image,sat",dinov2_vitb14,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/f7fb32b6-1531-44e9-a7e2-a3197edafdb9_modalities_covariates_image_sat_image_dinov2_vitb14_sat_alphaearth.pkl,True,-180.5050811767578,-340.7539978027344,-160.56483459472656,0.8893371486552023,0.6201411824147789,0.9522222222222223,0.6006574371511032,1.0,0.05555555555555555,0.10526315789473684,0.22807522979332223
febff896-db40-4ac8-bcfe-5bb99a600950,Odocoileus hemionus,mule deer,True,image_sat_env_baseline,Image+sat+env baseline,camera_trap,,"covariates,image,sat",dinov2_vitb14,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/febff896-db40-4ac8-bcfe-5bb99a600950_modalities_covariates_image_sat_image_dinov2_vitb14_sat_alphaearth.pkl,True,-3086.334228515625,-2724.113525390625,-1568.8446044921875,-0.3135379967144842,0.29934991508627773,0.5566643740510517,0.18638346398646322,0.16910569105691056,0.35494880546075086,0.2290748898678414,-0.26260839936809904
ffe603fc-4920-4302-96d0-65f708bd5b2d,Urocyon cinereoargenteus,grey fox,False,image_sat_env_baseline,Image+sat+env baseline,camera_trap,,"covariates,image,sat",dinov2_vitb14,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/ffe603fc-4920-4302-96d0-65f708bd5b2d_modalities_covariates_image_sat_image_dinov2_vitb14_sat_alphaearth.pkl,True,-2139.080322265625,-2181.52490234375,-1355.443115234375,0.05138060267209988,0.11978658525703609,0.6995146958304853,0.13104186356534603,0.0,0.0,0.0,0.0
00804e75-09ef-44e5-8984-85e365377d47,Antilocapra americana,pronghorn,False,clip_visdiff,Camera-trap VisDiff refit,camera_trap,image_sat_env_baseline,"covariates,image,sat",visdiff_clip,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/00804e75-09ef-44e5-8984-85e365377d47_modalities_covariates_image_sat_image_visdiff_clip_sat_alphaearth.pkl,True,-501.5858154296875,-629.1326293945312,-597.5169067382812,4.034284313271248,0.4353464854412987,0.8503059286869681,0.3195817472332172,0.7142857142857143,0.0847457627118644,0.15151515151515152,0.23378800664565555
07843615-e1fc-49d8-9821-fd1d7ff2e773,Dasypus novemcinctus,nine-banded armadillo,True,clip_visdiff,Camera-trap VisDiff refit,camera_trap,image_sat_env_baseline,"covariates,image,sat",visdiff_clip,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/07843615-e1fc-49d8-9821-fd1d7ff2e773_modalities_covariates_image_sat_image_visdiff_clip_sat_alphaearth.pkl,True,-3267.46826171875,-3498.285888671875,-2302.36328125,0.1930038160669217,0.43662692210917625,0.6629624650864064,0.41981838800526095,0.417910447761194,0.14470284237726097,0.21497120921305182,0.08151193614133699
0f2e2c41-f1bb-4cdd-8e97-ba7cffba3e86,Lepus americanus,snowshoe hare,False,clip_visdiff,Camera-trap VisDiff refit,camera_trap,image_sat_env_baseline,"covariates,image,sat",visdiff_clip,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/0f2e2c41-f1bb-4cdd-8e97-ba7cffba3e86_modalities_covariates_image_sat_image_visdiff_clip_sat_alphaearth.pkl,True,-1072.350341796875,-1288.0169677734375,-748.8701171875,0.4000146263345115,0.2111831817471119,0.8629584032829696,0.2369250301361188,0.3793103448275862,0.14666666666666667,0.21153846153846154,0.21689225404053372
16ec4010-f175-4de7-8a99-85aadec3963b,Sciurus griseus,western gray squirrel,True,clip_visdiff,Camera-trap VisDiff refit,camera_trap,image_sat_env_baseline,"covariates,image,sat",visdiff_clip,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/16ec4010-f175-4de7-8a99-85aadec3963b_modalities_covariates_image_sat_image_visdiff_clip_sat_alphaearth.pkl,True,-407.439453125,-385.7362976074219,-304.7391052246094,-0.2679494792239676,0.22042201230491182,0.6704714640198511,0.44919955166924463,0.0,0.0,0.0,0.0
1db1c6e2-2ea9-45a6-ab69-a730133298eb,Tamias striatus,eastern chipmunk,True,clip_visdiff,Camera-trap VisDiff refit,camera_trap,image_sat_env_baseline,"covariates,image,sat",visdiff_clip,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/1db1c6e2-2ea9-45a6-ab69-a730133298eb_modalities_covariates_image_sat_image_visdiff_clip_sat_alphaearth.pkl,True,-3577.864501953125,-4388.4580078125,-2117.647705078125,0.3569622283654898,0.24896492849878443,0.741531492316586,0.30183114259313637,0.0,0.0,0.0,0.0
41930eb4-2283-445a-8758-1f0b2ff43cf9,Spilogale putorius,eastern spotted skunk,False,clip_visdiff,Camera-trap VisDiff refit,camera_trap,image_sat_env_baseline,"covariates,image,sat",visdiff_clip,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/41930eb4-2283-445a-8758-1f0b2ff43cf9_modalities_covariates_image_sat_image_visdiff_clip_sat_alphaearth.pkl,True,-42.9649543762207,-44.9064826965332,-44.927940368652344,-90.48177777777778,0.013928261588036023,0.8839613970588235,0.08500380123021634,0.11764705882352941,0.5,0.19047619047619047,0.23990955860638735
43320a08-bf31-49a5-8213-f032311c5765,Castor canadensis,american beaver,False,clip_visdiff,Camera-trap VisDiff refit,camera_trap,image_sat_env_baseline,"covariates,image,sat",visdiff_clip,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/43320a08-bf31-49a5-8213-f032311c5765_modalities_covariates_image_sat_image_visdiff_clip_sat_alphaearth.pkl,True,-272.0215148925781,-312.3160705566406,-300.0033874511719,3.2726055985445965,0.034716479992875054,0.8076952882827031,0.03226841942731757,0.0,0.0,0.0,0.0
436ddfdd-bc43-44c3-a25d-34671d3430a0,Ursus americanus,american black bear,True,clip_visdiff,Camera-trap VisDiff refit,camera_trap,image_sat_env_baseline,"covariates,image,sat",visdiff_clip,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/436ddfdd-bc43-44c3-a25d-34671d3430a0_modalities_covariates_image_sat_image_visdiff_clip_sat_alphaearth.pkl,True,-2871.34423828125,-3254.254150390625,-2011.0703125,0.3080074727797928,0.3852511167188378,0.8156055883531218,0.38818920260680717,0.5267175572519084,0.19273743016759776,0.2822085889570552,0.2665697049145259
5acf63fb-339d-42b1-af7e-95f6151ae5fb,Pecari tajacu,collared peccary,True,clip_visdiff,Camera-trap VisDiff refit,camera_trap,image_sat_env_baseline,"covariates,image,sat",visdiff_clip,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/5acf63fb-339d-42b1-af7e-95f6151ae5fb_modalities_covariates_image_sat_image_visdiff_clip_sat_alphaearth.pkl,True,-492.605224609375,-527.4453125,-332.0204162597656,0.1782786562045623,0.4055761789307029,0.7099363057324841,0.39979123765206476,0.0,0.0,0.0,0.0
5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Odocoileus virginianus,white-tailed deer,True,clip_visdiff,Camera-trap VisDiff refit,camera_trap,image_sat_env_baseline,"covariates,image,sat",visdiff_clip,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/5c7ce479-8a45-40b3-ae21-7c97dfae22f5_modalities_covariates_image_sat_image_visdiff_clip_sat_alphaearth.pkl,True,-13548.3408203125,-16769.033203125,-9395.935546875,0.4368167265602939,0.9332231502958095,0.8344308959436739,0.9081832303067569,0.899873790492217,0.8532110091743119,0.8759213759213759,0.5006991291027244
